URI,Title,RecordId,Coin Type URI,From Date,To Date,Artist,SubjectEvent,SubjectIssuer,SubjectPerson,SubjectPlace,Authority,Coin Type,Degree,Deity,Denomination,Department,Dynasty,Engraver,Issuer,Maker,Manufacture,Material,Mint,Object Type,Portrait,Reference,Region,Script,State,Obverse Legend,Obverse Type,Reverse Legend,Reverse Type,Date on Object,Ah,Axis,Diameter,Weight,Thumbnail_obv,Thumbnail_rev,Date Record Modified
http://numismatics.org/collection/1935.19.1,"Silver dirham of al-Hakam I, al-Andalus, 202 H. 1935.19.1",1935.19.1,,817.0,818.0,,,,,,al-Hakam I,,,,dirham,Islamic,Umayyad of Spain - Emirate,,,,,Silver,al-Andalus,Coin,,,Maghrib,,Umayyads of Spain,,,,,,202.0,,28.0,2.63,http://numismatics.org/collectionimages/19001949/1935/1935.19.1.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1935/1935.19.1.rev.width175.jpg,2020-07-31T01:14:03Z
http://numismatics.org/collection/1935.19.2,"Silver dirham of Abd al-Rahman II, al-Andalus, 210 H. 1935.19.2",1935.19.2,,825.0,826.0,,,,,,Abd al-Rahman II,,,,dirham,Islamic,Umayyad of Spain - Emirate,,,,,Silver,al-Andalus,Coin,,,Maghrib,,Umayyads of Spain,,,,,,210.0,,25.5,2.27,http://numismatics.org/collectionimages/19001949/1935/1935.19.2.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1935/1935.19.2.rev.width175.jpg,2020-07-31T01:11:32Z
http://numismatics.org/collection/1935.19.3,"Silver dirham of Abd al-Rahman II, al-Andalus, 215 H. 1935.19.3",1935.19.3,,830.0,831.0,,,,,,Abd al-Rahman II,,,,dirham,Islamic,Umayyad of Spain - Emirate,,,,,Silver,al-Andalus,Coin,,,Maghrib,,Umayyads of Spain,,,,,,215.0,,26.5,2.38,http://numismatics.org/collectionimages/19001949/1935/1935.19.3.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1935/1935.19.3.rev.width175.jpg,2020-07-31T01:11:33Z
http://numismatics.org/collection/1935.19.4,"Silver dirham of Abd al-Rahman II, al-Andalus, 217 H. 1935.19.4",1935.19.4,,832.0,833.0,,,,,,Abd al-Rahman II,,,,dirham,Islamic,Umayyad of Spain - Emirate,,,,,Silver,al-Andalus,Coin,,,Maghrib,,Umayyads of Spain,,,,,,217.0,,26.5,2.42,http://numismatics.org/collectionimages/19001949/1935/1935.19.4.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1935/1935.19.4.rev.width175.jpg,2020-07-31T01:10:46Z
http://numismatics.org/collection/1935.19.7,"Billon dirham of al-Mahdi Muhammad, al-Andalus Malaqa, 440 H. 1935.19.7",1935.19.7,,1048.0,1049.0,,,,,,al-Mahdi Muhammad,,,,dirham,Islamic,Hammudid,,,,,Billon,al-Andalus Malaqa,Coin,,,Maghrib,,,,,al-`Amir Yahya,,,440.0,,23.0,3.45,http://numismatics.org/collectionimages/19001949/1935/1935.19.7.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1935/1935.19.7.rev.width175.jpg,2020-07-31T01:09:44Z
http://numismatics.org/collection/1935.36.1,"Silver dirham of al-Khalifa al-Ma'mun, Misr, 215 H. 1935.36.1",1935.36.1,,830.0,831.0,,,,,,al-Khalifa al-Ma'mun,,,,dirham,Islamic,`Abbasid,,,,,Silver,Misr,Coin,,,NE Africa,,,,,,,,215.0,8.0,26.0,2.891,http://numismatics.org/collectionimages/19001949/1935/1935.36.1.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1935/1935.36.1.rev.width175.jpg,2020-07-31T01:08:34Z
http://numismatics.org/collection/1949.118.1,"Lead 4 sovereign or $20, US Mint, 1947. 1949.118.1",1949.118.1,,1947.0,1947.0,,,,,,,,,,4 sovereign or $20,Islamic,Saudi Arabia,,,,,Lead,US Mint,Trial piece,,,Arabia,,,,,,,,,,37.2,47.1,http://numismatics.org/collectionimages/19001949/1949/1949.118.1.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.118.1.rev.width175.jpg,2020-07-31T01:14:10Z
http://numismatics.org/collection/1949.118.2,"Lead 4 sovereign or $20, US Mint, 1947. 1949.118.2",1949.118.2,,1947.0,1947.0,,,,,,,,,,4 sovereign or $20,Islamic,Saudi Arabia,,,,,Lead,US Mint,Trial piece,,,Arabia,,,,,,,,,,39.4,47.219,http://numismatics.org/collectionimages/19001949/1949/1949.118.2.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.118.2.rev.width175.jpg,2020-07-31T01:15:29Z
http://numismatics.org/collection/1949.163.104,"Copper alloy fals of Ghiyath al-Din Kay Khusraw II, Ankuriyya, [635] H. 1949.163.104",1949.163.104,,1237.0,1238.0,,,,,,Ghiyath al-Din Kay Khusraw II,,,,fals,Islamic,Rum Seljuq,,,,,Copper alloy,Ankuriyya,Coin,,Album 1220,Anatolia,,Seljuqs of Rum,,,,,,,,23.5,3.786,http://numismatics.org/collectionimages/19001949/1949/1949.163.104.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.104.rev.width175.jpg,2020-07-31T01:08:45Z
http://numismatics.org/collection/1949.163.106,"Silver dirham of Mas`ud II 1st reign, Arzanjan, 688 H. 1949.163.106",1949.163.106,,1289.0,1290.0,,,,,,Mas`ud II 1st reign,,,,dirham,Islamic,Rum Seljuq,,,,,Silver,Arzanjan,Coin,,Album 1234,Anatolia,,,,,,,,688.0,,25.0,2.954,http://numismatics.org/collectionimages/19001949/1949/1949.163.106.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.106.rev.width175.jpg,2020-07-31T01:13:18Z
http://numismatics.org/collection/1949.163.108,"Copper alloy fals of Muhammad b. Salduq, Erzurum/Arzarum, 574 H. 1949.163.108",1949.163.108,,1178.0,1179.0,,,,,,Muhammad b. Salduq,,,,fals,Islamic,Salduqid,,,,,Copper alloy,Erzurum||Arzarum,Coin,,Album 1891,Anatolia,,,,,,,,574.0,,,,http://numismatics.org/collectionimages/19001949/1949/1949.163.108.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.108.rev.width175.jpg,2020-07-31T01:08:02Z
http://numismatics.org/collection/1949.163.11,"Copper alloy fals of al-Mahdi Muh. b. Amir al-M./Sa`id, Jayy, 150 H. 1949.163.11",1949.163.11,,767.0,768.0,,,,,,al-Mahdi Muh. b. Amir al-M.||Sa`id,,,,fals,Islamic,`Abbasid,,,,,Copper alloy,Jayy,Coin,,Album 326,Mashriq,,,,,,,,150.0,,,,http://numismatics.org/collectionimages/19001949/1949/1949.163.11.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.11.rev.width175.jpg,2020-07-31T01:12:32Z
http://numismatics.org/collection/1949.163.111,"Silver dirham of Kay-Qubadh III, Sulaymanshahr, 700? H. 1949.163.111",1949.163.111,,1300.0,1301.0,,,,,,Kay-Qubadh III,,,,dirham,Islamic,Rum Seljuq,,,,,Silver,Sulaymanshahr,Coin,,Album 1235,Anatolia,,,,,,,,,,,,http://numismatics.org/collectionimages/19001949/1949/1949.163.111.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.111.rev.width175.jpg,2020-07-31T01:11:43Z
http://numismatics.org/collection/1949.163.112,"Copper alloy fals of Ghiyath al-Din Kay Khusraw II, Anqara, 635 H. 1949.163.112",1949.163.112,,1237.0,1238.0,,,,,,Ghiyath al-Din Kay Khusraw II,,,,fals,Islamic,Rum Seljuq,,,,,Copper alloy,Anqara,Coin,,Album 1220,Anatolia,,Seljuqs of Rum,,,,,,635.0,1.0,23.0,4.14,http://numismatics.org/collectionimages/19001949/1949/1949.163.112.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.112.rev.width175.jpg,2020-07-31T01:14:18Z
http://numismatics.org/collection/1949.163.117,"Silver dirham of Rukn al-Din Qilij Arslan IV, M. Qunya, 663 H. 1949.163.117",1949.163.117,,1264.0,1265.0,,,,,,Rukn al-Din Qilij Arslan IV,,,,dirham,Islamic,Rum Seljuq,,,,,Silver,M. Qunya,Coin,,Album 1230,Anatolia,,Seljuqs of Rum,,,,,,663.0,,22.5,2.869,http://numismatics.org/collectionimages/19001949/1949/1949.163.117.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.117.rev.width175.jpg,2020-07-31T01:09:33Z
http://numismatics.org/collection/1949.163.139,"Copper alloy fals of Kay Ka'us II/al-Sultan al-A`zam `Izz al-Dunya wa'l-Din, Qunya, nd H. 1949.163.139",1949.163.139,,1245.0,1245.0,,,,,,Kay Ka'us II||al-Sultan al-A`zam `Izz al-Dunya wa'l-Din,,,,fals,Islamic,Rum Seljuq,,,,,Copper alloy,Qunya,Coin,,Album 1225A,Anatolia,,Seljuqs of Rum,,enthroned ruler,al-sultan al-a`zam `izz al-dunya wa'l-din,,,,12.0,22.0,2.134,http://numismatics.org/collectionimages/19001949/1949/1949.163.139.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.139.rev.width175.jpg,2020-07-31T01:14:49Z
http://numismatics.org/collection/1949.163.156,"Copper alloy dirham of Mahmud, Amid, 617 H. 1949.163.156",1949.163.156,,1220.0,1221.0,,,,,,Mahmud,,,,dirham,Islamic,Artuqid of Amid and Hisn Kayfa,,,,,Copper alloy,Amid,Coin,,BMCOr III.351-3S/S.18Album.1823.3,Caucasus,,,al-Malik al-Salih Nasir al-Din / Mahmud bin Muhammad bin Qara Arslan bin Artuq,Two-headed eagle in quadrafoil,al-Malik al-Kamil / duriba bi-Amid written date / al-Imam al-Nasir Ahmad Nasir al-Din Mahmud,hexagram in linear circle,,617.0,,27.0,9.174,http://numismatics.org/collectionimages/19001949/1949/1949.163.156.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.156.rev.width175.jpg,2020-07-31T01:12:02Z
http://numismatics.org/collection/1949.163.17,"Silver dirham of al-Amin Muhammad b. Amir al-Mu'minin/Ja`far, al-Muhammadiyya, 183 H. 1949.163.17",1949.163.17,,799.0,800.0,,,,,,al-Amin Muhammad b. Amir al-Mu'minin||Ja`far,,,,dirham,Islamic,`Abbasid,,,,,Silver,al-Muhammadiyya,Coin,,,Mashriq,,,,,,,,183.0,,,,http://numismatics.org/collectionimages/19001949/1949/1949.163.17.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.17.rev.width175.jpg,2020-07-31T01:13:02Z
http://numismatics.org/collection/1949.163.18,"Copper alloy fals of wali `ahd al-muslimin Muhammad b. Amir al-Mu'minin/al-Harib mawla amir al-mu'minin, al-Muhammadiyya, 184 H. 1949.163.18",1949.163.18,,800.0,801.0,,,,,,wali `ahd al-muslimin Muhammad b. Amir al-Mu'minin||al-Harib mawla amir al-mu'minin,,,,fals,Islamic,`Abbasid,,,,,Copper alloy,al-Muhammadiyya,Coin,,Album 329,Mashriq,,,,,,,,184.0,,,,http://numismatics.org/collectionimages/19001949/1949/1949.163.18.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.18.rev.width175.jpg,2020-07-31T01:13:38Z
http://numismatics.org/collection/1949.163.184,"Copper alloy fals of Muzaffar al-Din Gokburi ibn Ali, Irbil, 59[7] H. 1949.163.184",1949.163.184,,1200.0,1201.0,,,,,,Muzaffar al-Din Gokburi ibn Ali,,,,fals,Islamic,Begteginid,,,,,Copper alloy,Irbil,Coin,,,Caucasus,,Begteginids,,lion rider,,,,,9.0,,9.859,http://numismatics.org/collectionimages/19001949/1949/1949.163.184.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.184.rev.width175.jpg,2020-07-31T01:12:51Z
http://numismatics.org/collection/1949.163.188,"Copper alloy dirham of Qutb al-Din Muhammad ibn Zengi/al-`Adil, Sinjar, 595 H. 1949.163.188",1949.163.188,,1198.0,1199.0,,,,,,Qutb al-Din Muhammad ibn Zengi||al-`Adil,,,,dirham,Islamic,Zangid of Sinjar,,,,,Copper alloy,Sinjar,Coin,,S/S 80Album.1880.1,Caucasus,,Zangids of Sinjar,,legend only sq/sq,,,,595.0,,23.0,6.072,http://numismatics.org/collectionimages/19001949/1949/1949.163.188.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.188.rev.width175.jpg,2020-07-31T01:08:16Z
http://numismatics.org/collection/1949.163.198,"Copper alloy fals of Sayf al-Din Ghazi II ibn Mawdud, Nisibin, 575 H. 1949.163.198",1949.163.198,,1169.0,1176.0,,,,,,Sayf al-Din Ghazi II ibn Mawdud,,,,fals,Islamic,Zangid,,,,,Copper alloy,Nisibin,Coin,,BMCOr III.-S/S.61.4Album.1861.2,Caucasus,,Zangids of al-Mawsil,,"helmeted head, l.",bi-Nasibin,,,575.0,,32.5,14.967,http://numismatics.org/collectionimages/19001949/1949/1949.163.198.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.198.rev.width175.jpg,2020-07-31T01:14:22Z
http://numismatics.org/collection/1949.163.2,"Silver dirham of Eretna, Arzinjan, 752 H. 1949.163.2",1949.163.2,,1351.0,1352.0,,,,,,Eretna,,,,dirham,Islamic,Eretnid,,,,,Silver,Arzinjan,Coin,,,Anatolia,,,Allah/ la ilah illa/ Muhammad/ rasul Allah,lobed square,.../[Mongol] sultan/ [Mongol] Eretna/ khallada Allah mulkahu; marg.: duriba/ Arzinjan/ fi sana/ ithnayn wa-/ khamsin/ wa-saba'mi'a,hexagram,,752.0,,20.0,1.758,http://numismatics.org/collectionimages/19001949/1949/1949.163.2.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.2.rev.width175.jpg,2020-07-31T01:10:20Z
http://numismatics.org/collection/1949.163.202,"Copper alloy dirham of Alpi, Mardin, 559 H. 1949.163.202",1949.163.202,,1163.0,1164.0,,,,,,Alpi,,,,dirham,Islamic,Artuqid of Mardin,,,,,Copper alloy,Mardin,Coin,,BMCOr III.379S/S.29.2Album.1827.4,Caucasus,,,Al-Malik al-`alim al-`adil Najm al-Din Malik Diyarbakr,Draped bust half l.,Abu al-Muzaffar Alpi bin Timurtash bin Il-Ghazi bin Artuq sana written date,Crowned female bust f.,,559.0,,,,http://numismatics.org/collectionimages/19001949/1949/1949.163.202.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.202.rev.width175.jpg,2020-07-31T01:12:07Z
http://numismatics.org/collection/1949.163.213,"Copper alloy fals of Najm al-Din Ghazi I al-Sa'id, Mardin, 655 H. 1949.163.213",1949.163.213,,1257.0,1258.0,,,,,,Najm al-Din Ghazi I al-Sa'id,,,,fals,Islamic,Artuqid of Mardin,,,,,Copper alloy,Mardin,Coin,,S/S 49.2?Album.A1833,Caucasus,,Artuqids of Mardin,,Crude male bust facing,,beaded square,,655.0,,,,http://numismatics.org/collectionimages/19001949/1949/1949.163.213.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.213.rev.width175.jpg,2020-07-31T01:11:40Z
http://numismatics.org/collection/1949.163.271,"Silver dirham of Timur/Mahmud, Samarqand, 790 H. 1949.163.271",1949.163.271,,1388.0,1388.0,,,,,,Timur||Mahmud,,,,dirham,Islamic,Timurid,,,,,Silver,Samarqand,Coin,,,Central Asia,,Timurids,,,,,,790.0,,18.0,1.456,http://numismatics.org/collectionimages/19001949/1949/1949.163.271.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.271.rev.width175.jpg,2020-07-31T01:11:08Z
http://numismatics.org/collection/1949.163.274,"Silver dirham of Uljaytu, Nisabur, 714 H. 1949.163.274",1949.163.274,,1314.0,1315.0,,,,,,Uljaytu,,,,dirham,Islamic,Ilkhan,,,,,Silver,Nisabur,Coin,,,Mashriq,,Ilkhanids,,,,,,714.0,,25.0,3.937,http://numismatics.org/collectionimages/19001949/1949/1949.163.274.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.274.rev.width175.jpg,2020-07-31T01:15:09Z
http://numismatics.org/collection/1949.163.29,"Copper alloy fals of al-Mahdi/Nusayr, Madinat al-Salam, 166 H. 1949.163.29",1949.163.29,,782.0,783.0,,,,,,al-Mahdi||Nusayr,,,,fals,Islamic,`Abbasid,,,,,Copper alloy,Madinat al-Salam,Coin,,B 2151Album.307.1,Mashriq,,,,,,,,166.0,,,,http://numismatics.org/collectionimages/19001949/1949/1949.163.29.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.29.rev.width175.jpg,2020-07-31T01:10:26Z
http://numismatics.org/collection/1935.108.11,"Copper alloy falus, Rasht, 1200-99 H. 1935.108.11",1935.108.11,,1785.0,1882.0,,,,,,,,,,falus,Islamic,autonomous AE of Iran,,,,,Copper alloy,Rasht,Coin,,,Mashriq,,,,"fish, 2 circling",,,,,,,4.09,http://numismatics.org/collectionimages/19001949/1935/1935.108.11.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1935/1935.108.11.rev.width175.jpg,2020-07-31T01:14:18Z
http://numismatics.org/collection/1935.108.12,"Copper alloy falus, Rasht, 1250-99 H. 1935.108.12",1935.108.12,,1834.0,1882.0,,,,,,,,,,falus,Islamic,autonomous AE of Iran,,,,,Copper alloy,Rasht,Coin,,,Mashriq,,,,script,,,,,,31.0,13.0,http://numismatics.org/collectionimages/19001949/1935/1935.108.12.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1935/1935.108.12.rev.width175.jpg,2020-07-31T01:13:27Z
http://numismatics.org/collection/1935.108.15,"Copper alloy falus, Rasht, 1200-99 H. 1935.108.15",1935.108.15,,1785.0,1882.0,,,,,,,,,,falus,Islamic,autonomous AE of Iran,,,,,Copper alloy,Rasht,Coin,,,Mashriq,,,,peacock l.,,,,,,,9.63,http://numismatics.org/collectionimages/19001949/1935/1935.108.15.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1935/1935.108.15.rev.width175.jpg,2020-07-31T01:10:03Z
http://numismatics.org/collection/2010.2.1,"Gold tilla of Shah Murad, Bukhara, 1212H H. 2010.2.1",2010.2.1,,1797.0,1798.0,,,,,,Shah Murad,,,,tilla,Islamic,Mangit,,,,,Gold,Bukhara,Coin,,,Central Asia||Uzbekistan,,,,,,,,,,22.5,4.578,http://numismatics.org/collectionimages/20002049/2010/2010.2.1.obv.width175.jpg,http://numismatics.org/collectionimages/20002049/2010/2010.2.1.rev.width175.jpg,2020-07-31T01:16:06Z
http://numismatics.org/collection/2010.28.1,"Copper alloy Fals, Beisan. 2010.28.1",2010.28.1,,,,,,,,,,,,,Fals,Islamic,,,,,,Copper alloy,Beisan,Coin,,,,,,,,,,,,,24.5,5.132,http://numismatics.org/collectionimages/20002049/2010/2010.28.1.obv.width175.jpg,http://numismatics.org/collectionimages/20002049/2010/2010.28.1.rev.width175.jpg,2020-07-31T01:16:06Z
http://numismatics.org/collection/1949.163.107,"Copper alloy fals of Muhammad b. Salduq, Erzurum/Arzarum, 570-97 H. 1949.163.107",1949.163.107,,1174.0,1201.0,,,,,,Muhammad b. Salduq,,,,fals,Islamic,Salduqid,,,,,Copper alloy,Erzurum||Arzarum,Coin,,Album 1891,Anatolia,,,,,,,,,,,,http://numismatics.org/collectionimages/19001949/1949/1949.163.107.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.107.rev.width175.jpg,2020-07-31T01:14:37Z
http://numismatics.org/collection/1949.163.109,"Silver dirham of Rukn al-Din Qilij Arslan IV, Gumush Bazar, 659 H. 1949.163.109",1949.163.109,,1260.0,1261.0,,,,,,Rukn al-Din Qilij Arslan IV,,,,dirham,Islamic,Rum Seljuq,,,,,Silver,Gumush Bazar,Coin,,Album 1230,Anatolia,,Seljuqs of Rum,,,,,,659.0,,,,http://numismatics.org/collectionimages/19001949/1949/1949.163.109.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.109.rev.width175.jpg,2020-07-31T01:09:03Z
http://numismatics.org/collection/1949.163.116,"Silver dirham of Kay Ka'us II/Rukn al-Din Qilij Arslan IV/Ala' al-Din Kay Qubad II, Qunya, 648 H. 1949.163.116",1949.163.116,,1250.0,1251.0,,,,,,Kay Ka'us II||Rukn al-Din Qilij Arslan IV||Ala' al-Din Kay Qubad II,,,,dirham,Islamic,Rum Seljuq,,,,,Silver,Qunya,Coin,,Album 1227,Anatolia,,Seljuqs of Rum,,,,,,648.0,,21.5,2.923,http://numismatics.org/collectionimages/19001949/1949/1949.163.116.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.116.rev.width175.jpg,2020-07-31T01:09:19Z
http://numismatics.org/collection/1949.163.123,"Copper alloy fals of Qilij Arslan II, nm, nd H. 1949.163.123",1949.163.123,,1156.0,1192.0,,,,,,Qilij Arslan II,,,,fals,Islamic,Rum Seljuq,,,,,Copper alloy,nm,Coin,,Album 1194.2,Anatolia,,,,,,,,,,20.0,2.939,http://numismatics.org/collectionimages/19001949/1949/1949.163.123.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.123.rev.width175.jpg,2020-07-31T01:11:35Z
http://numismatics.org/collection/1949.163.13,"Copper alloy fals of al-Mahdi b. Amir al-M., al-Rayy, 148 H. 1949.163.13",1949.163.13,,765.0,766.0,,,,,,al-Mahdi b. Amir al-M.,,,,fals,Islamic,`Abbasid,,,,,Copper alloy,al-Rayy,Coin,,NHR 50EAlbum.332,Mashriq,,,,,,,,148.0,,,,http://numismatics.org/collectionimages/19001949/1949/1949.163.13.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.13.rev.width175.jpg,2020-07-31T01:11:43Z
http://numismatics.org/collection/1949.163.131,"Copper alloy fals of Suleyman II, nm, 595 H. 1949.163.131",1949.163.131,,1198.0,1199.0,,,,,,Suleyman II,,,,fals,Islamic,Rum Seljuq,,,,,Copper alloy,nm,Coin,,Album 1205.2,Anatolia,,Ottoman Empire,,,,,,595.0,,28.0,,http://numismatics.org/collectionimages/19001949/1949/1949.163.131.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.131.rev.width175.jpg,2020-07-31T01:09:17Z
http://numismatics.org/collection/1949.163.169,"Copper alloy fals of Sayf al-Din Ghazi II ibn Mawdud, al-Mawsil, 569 H. 1949.163.169",1949.163.169,,1173.0,1174.0,,,,,,Sayf al-Din Ghazi II ibn Mawdud,,,,fals,Islamic,Zangid,,,,,Copper alloy,al-Mawsil,Coin,,BMCOr III.512-4S/S.60.5Album.1861.1,Iraq,,Zangids of al-Mawsil,,"head h.l., with dishevelled hair",Ghazi bin,,,569.0,,29.0,12.046,http://numismatics.org/collectionimages/19001949/1949/1949.163.169.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.169.rev.width175.jpg,2020-07-31T01:11:21Z
http://numismatics.org/collection/1949.163.19,"Silver dirham of al-Amin Muhammad b. Amir al-Mu'minin, al-Muhammadiyya, 185 H. 1949.163.19",1949.163.19,,801.0,802.0,,,,,,al-Amin Muhammad b. Amir al-Mu'minin,,,,dirham,Islamic,`Abbasid,,,,,Silver,al-Muhammadiyya,Coin,,,Mashriq,,,,,,,,185.0,,,,http://numismatics.org/collectionimages/19001949/1949/1949.163.19.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.19.rev.width175.jpg,2020-07-31T01:09:54Z
http://numismatics.org/collection/1949.163.252,"Copper alloy fals of al-'Adil Sayf al-Din Abu Bakr I ibn Ayyub, Dimashq, xxx H. 1949.163.252",1949.163.252,,1200.0,1218.0,,,,,,al-'Adil Sayf al-Din Abu Bakr I ibn Ayyub,,,,fals,Islamic,Ayyubid at Damascus,,,,,Copper alloy,Dimashq,Coin,,,Syria,,Ayyubids,,,,,,,,26.5,4.481,http://numismatics.org/collectionimages/19001949/1949/1949.163.252.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.252.rev.width175.jpg,2020-07-31T01:11:00Z
http://numismatics.org/collection/1949.163.256,"Copper alloy fals of Saladin, Mayyafariqin, [581-2] H. 1949.163.256",1949.163.256,,1174.0,1193.0,,,,,,Saladin,,,,fals,Islamic,Ayyubid at Mayyafariqin and Sinjar,,,,,Copper alloy,Mayyafariqin,Coin,,,Caucasus,,Ayyubids,,,,,,,,24.5,6.293,http://numismatics.org/collectionimages/19001949/1949/1949.163.256.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.256.rev.width175.jpg,2020-07-31T01:08:01Z
http://numismatics.org/collection/1949.163.257,"Copper alloy fals of Saladin, Halab, xxx H. 1949.163.257",1949.163.257,,1174.0,1193.0,,,,,,Saladin,,,,fals,Islamic,Ayyubid at Aleppo,,,,,Copper alloy,Halab,Coin,,,Syria,,Ayyubids,,,,,,,,,,http://numismatics.org/collectionimages/19001949/1949/1949.163.257.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.257.rev.width175.jpg,2020-07-31T01:08:52Z
http://numismatics.org/collection/1949.163.273,"Silver dirham of Muhammad Uzbek, Qrim, xxx H. 1949.163.273",1949.163.273,,1312.0,1341.0,,,,,,Muhammad Uzbek,,,,dirham,Islamic,Juchid||Golden Horde||Blue Horde,,,,,Silver,Qrim,Coin,,Album 2025.E/F,Steppes,,,,,,,,,,17.5,1.16,http://numismatics.org/collectionimages/19001949/1949/1949.163.273.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.273.rev.width175.jpg,2020-07-31T01:12:30Z
http://numismatics.org/collection/1949.163.275,"Silver dirham of Tugha Timur, Nisabur, 738 H. 1949.163.275",1949.163.275,,1337.0,1338.0,,,,,,Tugha Timur,,,,dirham,Islamic,Ilkhan,,,,,Silver,Nisabur,Coin,,,Mashriq,,Ilkhanids,,,,,,738.0,,27.0,7.366,http://numismatics.org/collectionimages/19001949/1949/1949.163.275.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1949/1949.163.275.rev.width175.jpg,2020-07-31T01:14:47Z
http://numismatics.org/collection/1935.108.14,"Copper alloy falus, Rasht, 1200-99 H. 1935.108.14",1935.108.14,,1785.0,1882.0,,,,,,,,,,falus,Islamic,autonomous AE of Iran,,,,,Copper alloy,Rasht,Coin,,,Mashriq,,,,Russian 2-headed eagle,,,,,,26.0,11.598,http://numismatics.org/collectionimages/19001949/1935/1935.108.14.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1935/1935.108.14.rev.width175.jpg,2020-07-31T01:10:31Z
http://numismatics.org/collection/1936.164.44,"Copper alloy fals of Qilij Arslan II, nm, nd H. 1936.164.44",1936.164.44,,1156.0,1192.0,,,,,,Qilij Arslan II,,,,fals,Islamic,Rum Seljuq,,,,,Copper alloy,nm,Coin,,Album 1194.2,Anatolia,,,,,,,,,,21.0,3.263,http://numismatics.org/collectionimages/19001949/1936/1936.164.44.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1936/1936.164.44.rev.width175.jpg,2020-07-31T01:09:51Z
http://numismatics.org/collection/1936.164.59,"Copper alloy fals of al-`Aziz `Uthman, x Dimashq, [59]5 H. 1936.164.59",1936.164.59,,1198.0,1198.0,,,,,,al-`Aziz `Uthman,,,,fals,Islamic,Ayyubid at Damascus,,,,,Copper alloy,x Dimashq,Coin,,,Syria,,,,,,,,,,24.0,5.673,http://numismatics.org/collectionimages/19001949/1936/1936.164.59.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1936/1936.164.59.rev.width175.jpg,2020-07-31T01:15:32Z
